collection_code,event_id,catalog_number,occurrence_id,scientific_name,identification_qualifier,individual_count,class,feeding_type,life_mode,habitat
GB,GB_GB10R1,1096,CIM-UH_GB_1096,Chione cancellata,,16,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB10R1,1097,CIM-UH_GB_1097,Chioneryx pygmaea,,3,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB10R1,1098,CIM-UH_GB_1098,Clathrolucina costata,,4,Bivalvia,Chemosymbiont,Benthic,seagrass
GB,GB_GB10R1,1099,CIM-UH_GB_1099,Codakia orbicularis,,15,Bivalvia,Chemosymbiont,Benthic,seagrass
GB,GB_GB10R1,1100,CIM-UH_GB_1100,Ctena, spp.,11,Bivalvia,Chemosymbiont,Benthic,seagrass
GB,GB_GB10R1,1101,CIM-UH_GB_1101,Diplodonta notata,,2,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB10R1,1102,CIM-UH_GB_1102,Diplodonta nucleiformis,,1,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB10R1,1103,CIM-UH_GB_1103,Diplodonta punctata,,4,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB10R1,1104,CIM-UH_GB_1104,Divalinga quadrisulcata,,4,Bivalvia,Chemosymbiont,Benthic,seagrass
GB,GB_GB10R1,1105,CIM-UH_GB_1105,Eoacmaea pustulata,,4,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB10R1,1106,CIM-UH_GB_1106,Ervilia nitens,,52,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB10R1,1107,CIM-UH_GB_1107,Eulithidium bellum,,7,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB10R1,1108,CIM-UH_GB_1108,Eulithidium, sp.,3,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB10R1,1109,CIM-UH_GB_1109,Eulithidium thalassicola,,6,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB10R1,1110,CIM-UH_GB_1110,Finella adamsi,,1,Gastropoda,Herbivores/Deposit feeder,Benthic,seagrass
GB,GB_GB10R1,1111,CIM-UH_GB_1111,Finella dubia,,2,Gastropoda,Herbivores/Deposit feeder,Benthic,seagrass
GB,GB_GB10R1,1112,CIM-UH_GB_1112,Gibberula ,spp.,1,Gastropoda,Carnivores,Benthic,seagrass
GB,GB_GB10R1,1113,CIM-UH_GB_1113,Glycymeris decussata,,3,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB10R1,1114,CIM-UH_GB_1114,Gouldia cerina,,9,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB10R1,1115,CIM-UH_GB_1115,Granulina antillensis,,3,Gastropoda,Carnivores,Benthic,seagrass
GB,GB_GB10R1,1116,CIM-UH_GB_1116,Hemilepton ,sp.,1,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB10R1,1117,CIM-UH_GB_1117,Jaspidella blanesi,,2,Gastropoda,Carnivores,Benthic,seagrass
GB,GB_GB10R1,1118,CIM-UH_GB_1118,Lima caribaea,,2,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB10R1,1119,CIM-UH_GB_1119,Parvilucina ,spp.,1,Bivalvia,Chemosymbiont,Benthic,seagrass
GB,GB_GB10R1,1120,CIM-UH_GB_1120,Phosinella cancellina,,1,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB10R1,1121,CIM-UH_GB_1121,Pitar fulminatus,,13,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB10R1,1122,CIM-UH_GB_1122,Prunum ,sp.,1,Gastropoda,Carnivores,Benthic,seagrass
GB,GB_GB10R1,1123,CIM-UH_GB_1123,Rissoina dyscrita,,1,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB10R1,1124,CIM-UH_GB_1124,Scissula similis,,1,Bivalvia,Deposit feeder,Benthic,seagrass
GB,GB_GB10R1,1125,CIM-UH_GB_1125,Semelina nuculoides,,3,Bivalvia,Deposit feeder,Benthic,seagrass
GB,GB_GB10R1,1126,CIM-UH_GB_1126,Smaragdia viridis,,10,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB10R1,1127,CIM-UH_GB_1127,Suturoglypta ,spp.,1,Gastropoda,Carnivores,Benthic,seagrass
GB,GB_GB10R1,1128,CIM-UH_GB_1128,Transennella cubaniana,,13,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB10R1,1129,CIM-UH_GB_1129,Trochomodulus carchedonius,,1,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB10R1,1130,CIM-UH_GB_1130,Turbo castanea,,7,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB10R1,1131,CIM-UH_GB_1131,Zebina browniana,,2,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB10R2,1132,CIM-UH_GB_1132,Acteocina lepta,,1,Gastropoda,Carnivores,Benthic,seagrass
GB,GB_GB10R2,1133,CIM-UH_GB_1133,Acteocina ,spp.,1,Gastropoda,Carnivores,Benthic,seagrass
GB,GB_GB10R2,1134,CIM-UH_GB_1134,Agathistoma fasciatum,,1,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB10R2,1135,CIM-UH_GB_1135,Alaba incerta,,1,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB10R2,1136,CIM-UH_GB_1136,Alvania auberiana,,1,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB10R2,1137,CIM-UH_GB_1137,Americardia guppyi,,4,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB10R2,1138,CIM-UH_GB_1138,Americardia media,,1,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB10R2,1139,CIM-UH_GB_1139,Antalis antillarum,,3,Scaphopoda,Carnivores,Benthic,seagrass
GB,GB_GB10R2,1140,CIM-UH_GB_1140,Caecum regulare,,5,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB10R2,1141,CIM-UH_GB_1141,Carditopsis smithii,,2,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB10R2,1142,CIM-UH_GB_1142,Cerithium atratum,,2,Gastropoda,Herbivores/Deposit feeder,Benthic,seagrass
GB,GB_GB10R2,1143,CIM-UH_GB_1143,Cerithium litteratum,,4,Gastropoda,Herbivores/Deposit feeder,Benthic,seagrass
GB,GB_GB10R2,1144,CIM-UH_GB_1144,Chione mazyckii,,3,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB10R2,1145,CIM-UH_GB_1145,Chioneryx pygmaea,,1,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB10R2,1146,CIM-UH_GB_1146,Codakia orbicularis,,6,Bivalvia,Chemosymbiont,Benthic,seagrass
GB,GB_GB10R2,1147,CIM-UH_GB_1147,Crassinella lunulata,,2,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB10R2,1148,CIM-UH_GB_1148,Ctena orbiculata,,4,Bivalvia,Chemosymbiont,Benthic,seagrass
GB,GB_GB10R2,1149,CIM-UH_GB_1149,Divalinga quadrisulcata,,2,Bivalvia,Chemosymbiont,Benthic,seagrass
GB,GB_GB10R2,1150,CIM-UH_GB_1150,Eoacmaea pustulata,,2,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB10R2,1151,CIM-UH_GB_1151,Epicodakia filiata,,9,Bivalvia,Chemosymbiont,Benthic,seagrass
GB,GB_GB10R2,1152,CIM-UH_GB_1152,Ervilia nitens,,29,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB10R2,1153,CIM-UH_GB_1153,Eulimostraca ,spp.,1,Gastropoda,Carnivores,Benthic,seagrass
GB,GB_GB10R2,1154,CIM-UH_GB_1154,Eulithidium adamsi,,1,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB10R2,1155,CIM-UH_GB_1155,Eulithidium bellum,,3,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB10R2,1156,CIM-UH_GB_1156,Eulithidium, sp.,6,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB10R2,1157,CIM-UH_GB_1157,Gouldia cerina,,3,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB10R2,1158,CIM-UH_GB_1158,Hemilepton ,sp.,7,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB10R2,1159,CIM-UH_GB_1159,Laevicardium serratum,,2,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB10R2,1160,CIM-UH_GB_1160,Limatula regularis,,1,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB10R2,1161,CIM-UH_GB_1161,Phlyctiderma semiasperum,,1,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB10R2,1162,CIM-UH_GB_1162,Retusa ,sp.,1,Gastropoda,Deposit feeder,Benthic,seagrass
GB,GB_GB10R2,1163,CIM-UH_GB_1163,Tellinella listeri,,1,Bivalvia,Deposit feeder,Benthic,seagrass
GB,GB_GB10R2,1164,CIM-UH_GB_1164,Transennella cubaniana,,17,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB10R2,1165,CIM-UH_GB_1165,Trochomodulus carchedonius,,1,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB10R2,1166,CIM-UH_GB_1166,Zebina browniana,,2,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB10R3,1167,CIM-UH_GB_1167,Acorylus gouldii,,1,Bivalvia,Deposit feeder,Benthic,seagrass
GB,GB_GB10R3,1168,CIM-UH_GB_1168,Acteocina lepta,,3,Gastropoda,Carnivores,Benthic,seagrass
GB,GB_GB10R3,1169,CIM-UH_GB_1169,Americardia guppyi,,7,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB10R3,1170,CIM-UH_GB_1170,Antalis antillarum,,5,Scaphopoda,Carnivores,Benthic,seagrass
GB,GB_GB10R3,1171,CIM-UH_GB_1171,Arca zebra,,1,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB10R3,1172,CIM-UH_GB_1172,Arene tricarinata,,2,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB10R3,1173,CIM-UH_GB_1173,Atys caribaeus,,2,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB10R3,1174,CIM-UH_GB_1174,Bittiolum varium,,1,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB10R3,1175,CIM-UH_GB_1175,Caecum regulare,,9,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB10R3,1176,CIM-UH_GB_1176,Calliostoma pulchrum,,1,Gastropoda,Carnivores,Benthic,seagrass
GB,GB_GB10R3,1177,CIM-UH_GB_1177,Carditopsis smithii,,5,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB10R3,1178,CIM-UH_GB_1178,Cerithium atratum,,2,Gastropoda,Herbivores/Deposit feeder,Benthic,seagrass
GB,GB_GB10R3,1179,CIM-UH_GB_1179,Cerithium eburneum,,12,Gastropoda,Herbivores/Deposit feeder,Benthic,seagrass
GB,GB_GB10R3,1180,CIM-UH_GB_1180,Cerithium litteratum,,23,Gastropoda,Herbivores/Deposit feeder,Benthic,seagrass
GB,GB_GB10R3,1181,CIM-UH_GB_1181,Chione cancellata,,3,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB10R3,1182,CIM-UH_GB_1182,Chione mazyckii,,15,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB10R3,1183,CIM-UH_GB_1183,Chioneryx pygmaea,,1,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB10R3,1184,CIM-UH_GB_1184,Clathrolucina costata,,2,Bivalvia,Chemosymbiont,Benthic,seagrass
GB,GB_GB10R3,1185,CIM-UH_GB_1185,Crassinella lunulata,,1,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB10R3,1186,CIM-UH_GB_1186,Ctena orbiculata,,4,Bivalvia,Chemosymbiont,Benthic,seagrass
GB,GB_GB10R3,1187,CIM-UH_GB_1187,Ctena, spp.,18,Bivalvia,Chemosymbiont,Benthic,seagrass
GB,GB_GB10R3,1188,CIM-UH_GB_1188,Cumingia vanhyningi,,3,Bivalvia,Deposit feeder,Benthic,seagrass
GB,GB_GB10R3,1189,CIM-UH_GB_1189,Diplodonta notata,,1,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB10R3,1190,CIM-UH_GB_1190,Diplodonta punctata,,1,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB10R3,1191,CIM-UH_GB_1191,Divalinga quadrisulcata,,4,Bivalvia,Chemosymbiont,Benthic,seagrass
GB,GB_GB10R3,1192,CIM-UH_GB_1192,Eoacmaea pustulata,,4,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB10R3,1193,CIM-UH_GB_1193,Epicodakia filiata,,20,Bivalvia,Chemosymbiont,Benthic,seagrass
GB,GB_GB10R3,1194,CIM-UH_GB_1194,Ervilia nitens,,106,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB10R3,1195,CIM-UH_GB_1195,Eulithidium adamsi,,1,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB10R3,1196,CIM-UH_GB_1196,Eulithidium bellum,,12,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB10R3,1197,CIM-UH_GB_1197,Eulithidium, sp.,16,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB10R3,1198,CIM-UH_GB_1198,Gibberula ,spp.,1,Gastropoda,Carnivores,Benthic,seagrass
GB,GB_GB10R3,1199,CIM-UH_GB_1199,Gouldia cerina,,5,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB10R3,1200,CIM-UH_GB_1200,Granulina antillensis,,3,Gastropoda,Carnivores,Benthic,seagrass
GB,GB_GB10R3,1201,CIM-UH_GB_1201,Marginellopsis serrei,,1,Gastropoda,Carnivores,Benthic,seagrass
GB,GB_GB10R3,1202,CIM-UH_GB_1202,Modulus modulus,,1,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB10R3,1203,CIM-UH_GB_1203,Nucula proxima,,1,Bivalvia,Deposit feeder,Benthic,seagrass
GB,GB_GB10R3,1204,CIM-UH_GB_1204,Parvilucina ,spp.,2,Bivalvia,Chemosymbiont,Benthic,seagrass
GB,GB_GB10R3,1205,CIM-UH_GB_1205,Phlyctiderma semiasperum,,1,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB10R3,1206,CIM-UH_GB_1206,Phosinella sagraiana,,1,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB10R3,1207,CIM-UH_GB_1207,Phrontis antillarum,,1,Gastropoda,Carnivores,Benthic,seagrass
GB,GB_GB10R3,1208,CIM-UH_GB_1208,Pitar fulminatus,,5,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB10R3,1209,CIM-UH_GB_1209,Scissula similis,,1,Bivalvia,Deposit feeder,Benthic,seagrass
GB,GB_GB10R3,1210,CIM-UH_GB_1210,Smaragdia viridis,,5,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB10R3,1211,CIM-UH_GB_1211,Steironepion minus,,1,Gastropoda,Carnivores,Benthic,seagrass
GB,GB_GB10R3,1212,CIM-UH_GB_1212,Suturoglypta ,spp.,1,Gastropoda,Carnivores,Benthic,seagrass
GB,GB_GB10R3,1213,CIM-UH_GB_1213,Transennella cubaniana,,41,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB10R3,1214,CIM-UH_GB_1214,Trochomodulus carchedonius,,4,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB10R3,1215,CIM-UH_GB_1215,Tucetona subtilis,,3,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB10R3,1216,CIM-UH_GB_1216,Turbo castanea,,7,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB10R3,1217,CIM-UH_GB_1217,Turbonilla ,spp.,1,Gastropoda,Carnivores,Benthic,seagrass
GB,GB_GB10R3,1218,CIM-UH_GB_1218,Zebina browniana,,2,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB11R1,1219,CIM-UH_GB_1219,Aclophora sagei,,3,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1220,CIM-UH_GB_1220,Acteocina candei,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1221,CIM-UH_GB_1221,Acteocina lepta,,4,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1222,CIM-UH_GB_1222,Acteocina recta,,2,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1223,CIM-UH_GB_1223,Agathistoma fasciatum,,9,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R1,1224,CIM-UH_GB_1224,Agathotoma ecthymata,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1225,CIM-UH_GB_1225,Ailinzebina elegantissima,,38,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R1,1226,CIM-UH_GB_1226,Alvania auberiana,,18,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R1,1227,CIM-UH_GB_1227,Alvania debruynei,,5,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R1,1228,CIM-UH_GB_1228,Angulus ,sp.,1,Bivalvia,Deposit feeder,Benthic,coral reef
GB,GB_GB11R1,1229,CIM-UH_GB_1229,Antalis antillarum,,7,Scaphopoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1230,CIM-UH_GB_1230,Arca zebra,,4,Bivalvia,Suspension feeder,Benthic,coral reef
GB,GB_GB11R1,1231,CIM-UH_GB_1231,Arcopsis adamsi,,3,Bivalvia,Suspension feeder,Benthic,coral reef
GB,GB_GB11R1,1232,CIM-UH_GB_1232,Arene venustula,,1,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R1,1233,CIM-UH_GB_1233,Atlantilux exigua,,2,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1234,CIM-UH_GB_1234,Atys caribaeus,,3,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R1,1235,CIM-UH_GB_1235,Atys sharpi,,1,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R1,1236,CIM-UH_GB_1236,Barbatia domingensis,,69,Bivalvia,Suspension feeder,Benthic,coral reef
GB,GB_GB11R1,1237,CIM-UH_GB_1237,Barleeia ,spp.,12,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R1,1238,CIM-UH_GB_1238,Bulla occidentalis,,1,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R1,1239,CIM-UH_GB_1239,Caecum antillarum,,1,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R1,1240,CIM-UH_GB_1240,Caecum ,cf. gurgulio,1,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R1,1241,CIM-UH_GB_1241,Caecum ,cf. textile,2,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R1,1242,CIM-UH_GB_1242,Caecum floridanum,,2,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R1,1243,CIM-UH_GB_1243,Caecum imbricatum,,6,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R1,1244,CIM-UH_GB_1244,Caecum lineicinctum,,1,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R1,1245,CIM-UH_GB_1245,Caecum plicatum,,7,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R1,1246,CIM-UH_GB_1246,Caecum regulare,,19,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R1,1247,CIM-UH_GB_1247,Calliostoma jujubinum,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1248,CIM-UH_GB_1248,Calliostoma pulchrum,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1249,CIM-UH_GB_1249,Carditopsis bernardi,,1,Bivalvia,Suspension feeder,Benthic,coral reef
GB,GB_GB11R1,1250,CIM-UH_GB_1250,Carditopsis smithii,,1,Bivalvia,Suspension feeder,Benthic,coral reef
GB,GB_GB11R1,1251,CIM-UH_GB_1251,Cerithiopsis dilata,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1252,CIM-UH_GB_1252,Cerithiopsis flava,,11,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1253,CIM-UH_GB_1253,Cerithiopsis vicola,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1254,CIM-UH_GB_1254,Cerithium eburneum,,17,Gastropoda,Herbivores/Deposit feeder,Benthic,coral reef
GB,GB_GB11R1,1255,CIM-UH_GB_1255,Cerithium litteratum,,28,Gastropoda,Herbivores/Deposit feeder,Benthic,coral reef
GB,GB_GB11R1,1256,CIM-UH_GB_1256,Chama florida,,2,Bivalvia,Suspension feeder,Benthic,coral reef
GB,GB_GB11R1,1257,CIM-UH_GB_1257,Chama ,sp.,6,Bivalvia,Suspension feeder,Benthic,coral reef
GB,GB_GB11R1,1258,CIM-UH_GB_1258,Claremontiella nodulosa,,5,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1259,CIM-UH_GB_1259,Clathrolucina costata,,4,Bivalvia,Chemosymbiont,Benthic,coral reef
GB,GB_GB11R1,1260,CIM-UH_GB_1260,Columbella mercatoria,,5,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R1,1261,CIM-UH_GB_1261,Conus, sp.,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1262,CIM-UH_GB_1262,Coralliophila salebrosa,,7,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1263,CIM-UH_GB_1263,Cosmotriphora melanura,,4,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1264,CIM-UH_GB_1264,Crassinella lunulata,,9,Bivalvia,Suspension feeder,Benthic,coral reef
GB,GB_GB11R1,1265,CIM-UH_GB_1265,Crassispira flavocincta,,3,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1266,CIM-UH_GB_1266,Creseis acicula,,2,Gastropoda,Suspension feeder,Pelagic,coral reef
GB,GB_GB11R1,1267,CIM-UH_GB_1267,Ctena, spp.,6,Bivalvia,Chemosymbiont,Benthic,coral reef
GB,GB_GB11R1,1268,CIM-UH_GB_1268,Ctenoides mitis,,2,Bivalvia,Suspension feeder,Benthic,coral reef
GB,GB_GB11R1,1269,CIM-UH_GB_1269,Cumingia antillarum,,4,Bivalvia,Deposit feeder,Benthic,coral reef
GB,GB_GB11R1,1270,CIM-UH_GB_1270,Cumingia vanhyningi,,3,Bivalvia,Deposit feeder,Benthic,coral reef
GB,GB_GB11R1,1271,CIM-UH_GB_1271,Cyclostrema amabile,,1,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R1,1272,CIM-UH_GB_1272,Diodora minuta,,5,Gastropoda,Herbivores/Carnivores,Benthic,coral reef
GB,GB_GB11R1,1273,CIM-UH_GB_1273,Ennucula aegeensis,,2,Bivalvia,Deposit feeder,Benthic,coral reef
GB,GB_GB11R1,1274,CIM-UH_GB_1274,Eoacmaea pustulata,,4,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R1,1275,CIM-UH_GB_1275,Ervilia nitens,,1,Bivalvia,Suspension feeder,Benthic,coral reef
GB,GB_GB11R1,1276,CIM-UH_GB_1276,Eulimastoma didymum,,3,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1277,CIM-UH_GB_1277,Eulithidium bellum,,21,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R1,1278,CIM-UH_GB_1278,Eulithidium, sp.,25,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R1,1279,CIM-UH_GB_1279,Eutriphora bermudensis,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1280,CIM-UH_GB_1280,Falsuszafrona idalina,,5,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R1,1281,CIM-UH_GB_1281,Falsuszafrona pulchella,,15,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R1,1282,CIM-UH_GB_1282,Finella adamsi,,2,Gastropoda,Herbivores/Deposit feeder,Benthic,coral reef
GB,GB_GB11R1,1283,CIM-UH_GB_1283,Finella dubia,,1,Gastropoda,Herbivores/Deposit feeder,Benthic,coral reef
GB,GB_GB11R1,1284,CIM-UH_GB_1284,Gibberula fluctuata,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1285,CIM-UH_GB_1285,Gibberula ,spp.,7,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1286,CIM-UH_GB_1286,Glycymeris decussata,,2,Bivalvia,Suspension feeder,Benthic,coral reef
GB,GB_GB11R1,1287,CIM-UH_GB_1287,Granulina antillensis,,4,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1288,CIM-UH_GB_1288,Haminoea elegans,,5,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R1,1289,CIM-UH_GB_1289,Heliacus cylindricus,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1290,CIM-UH_GB_1290,Heliconoides inflatus,,1,Gastropoda,Suspension feeder,Pelagic,coral reef
GB,GB_GB11R1,1291,CIM-UH_GB_1291,Hemiliostraca auricincta,,2,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1292,CIM-UH_GB_1292,Hemimarginula pumila,,12,Gastropoda,Herbivores/Carnivores,Benthic,coral reef
GB,GB_GB11R1,1293,CIM-UH_GB_1293,Hipponix antiquatus,,1,Gastropoda,Herbivores/Suspension feeder,Benthic,coral reef
GB,GB_GB11R1,1294,CIM-UH_GB_1294,Horologica pupa,,3,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1295,CIM-UH_GB_1295,Inbiocystiscus triplicatus,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1296,CIM-UH_GB_1296,Iniforis pseudothomae,,4,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1297,CIM-UH_GB_1297,Iniforis turristhomae,,13,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1298,CIM-UH_GB_1298,Intelcystiscus, sp.,2,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1299,CIM-UH_GB_1299,Isotriphora peetersae,,6,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1300,CIM-UH_GB_1300,Isotriphora taenialba,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1301,CIM-UH_GB_1301,Lamarcka imbricata,,1,Bivalvia,Suspension feeder,Benthic,coral reef
GB,GB_GB11R1,1302,CIM-UH_GB_1302,Lima caribaea,,2,Bivalvia,Suspension feeder,Benthic,coral reef
GB,GB_GB11R1,1303,CIM-UH_GB_1303,Lithopoma phoebium,,1,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R1,1304,CIM-UH_GB_1304,Marshallora modesta,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1305,CIM-UH_GB_1305,Mathilda scitula,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1306,CIM-UH_GB_1306,Megalomphalus oxychone,,1,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R1,1307,CIM-UH_GB_1307,Megalomphalus pilsbryi,,3,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R1,1308,CIM-UH_GB_1308,Meioceras cornucopiae,,2,Gastropoda,Herbivores,Benthic,coral reef
